WP_004109728.1	sp|A4W5A6|RL7_ENT38	sp|A4W5A6|RL7_ENT38 Large ribosomal subunit protein bL12 OS=Enterobacter sp. (strain 638) OX=399742 GN=rplL PE=3 SV=1	2.87e-61	186
WP_004109731.1	sp|A8AKU1|RL10_CITK8	sp|A8AKU1|RL10_CITK8 Large ribosomal subunit protein uL10 OS=Citrobacter koseri (strain ATCC BAA-895 / CDC 4225-83 / SGSC4696) OX=290338 GN=rplJ PE=3 SV=1	1.54e-104	299
WP_004222578.1	sp|A6T4E1|LPT_KLEP7	sp|A6T4E1|LPT_KLEP7 thr operon leader peptide OS=Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578) OX=272620 GN=thrL PE=3 SV=1	4.94e-08	44.7
WP_004871831.1	sp|A4WGH3|YIDD_ENT38	sp|A4WGH3|YIDD_ENT38 Putative membrane protein insertion efficiency factor OS=Enterobacter sp. (strain 638) OX=399742 GN=Ent638_4150 PE=3 SV=1	6.77e-61	182
WP_014229869.1	sp|C1P605|AZUC_ECOLI	sp|C1P605|AZUC_ECOLI Uncharacterized protein AzuC OS=Escherichia coli (strain K12) OX=83333 GN=azuC PE=1 SV=1	2.45e-12	55.8
WP_016809373.1	sp|P56551|ECNA_CITFR	sp|P56551|ECNA_CITFR Entericidin A OS=Citrobacter freundii OX=546 GN=ecnA PE=3 SV=1	2.66e-11	54.3
WP_016809591.1	sp|C1P620|YSHB_ECOLI	sp|C1P620|YSHB_ECOLI Uncharacterized protein YshB OS=Escherichia coli (strain K12) OX=83333 GN=yshB PE=1 SV=1	1.43e-12	57.0
WP_041146201.1	sp|B5XQ45|MGRB_KLEV3	sp|B5XQ45|MGRB_KLEV3 PhoP/PhoQ regulator MgrB OS=Klebsiella variicola (strain 342) OX=507522 GN=mgrB PE=3 SV=1	1.12e-29	100
WP_071530297.1	sp|Q05599|COBU_SALTY	sp|Q05599|COBU_SALTY Bifunctional adenosylcobalamin biosynthesis protein CobU OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=cobU PE=1 SV=2	2.24e-13	64.3
WP_077777854.1	sp|C1P610|YPDK_ECOLI	sp|C1P610|YPDK_ECOLI Uncharacterized membrane protein YpdK OS=Escherichia coli (strain K12) OX=83333 GN=ypdK PE=1 SV=1	7.39e-08	44.3
WP_085903200.1	sp|C1P618|YRBN_ECOLI	sp|C1P618|YRBN_ECOLI Uncharacterized protein YrbN OS=Escherichia coli (strain K12) OX=83333 GN=yrbN PE=1 SV=1	2.21e-10	50.8
WP_100181659.1	sp|A5A621|YPFM_ECOLI	sp|A5A621|YPFM_ECOLI Uncharacterized protein YpfM OS=Escherichia coli (strain K12) OX=83333 GN=ypfM PE=1 SV=1	5.80e-06	39.3
WP_100214958.1	sp|P0A1W1|LPPY_SALTI	sp|P0A1W1|LPPY_SALTI pyr operon leader peptide OS=Salmonella typhi OX=90370 GN=pyrL PE=4 SV=1	1.17e-08	47.0
WP_202030529.1	sp|O68927|HOPD_SALTY	sp|O68927|HOPD_SALTY Leader peptidase HopD OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=hopD PE=3 SV=1	1.08e-49	159
WP_418278710.1	sp|P0DUW2|YNHH_ECOLI	sp|P0DUW2|YNHH_ECOLI Protein YnhH OS=Escherichia coli (strain K12) OX=83333 GN=ynhH PE=1 SV=1	7.51e-11	54.7
WP_000301869.1	sp|B5F8E9|RL2_SALA4	sp|B5F8E9|RL2_SALA4 Large ribosomal subunit protein uL2 OS=Salmonella agona (strain SL483) OX=454166 GN=rplB PE=3 SV=1	9.19e-198	543
WP_000358960.1	sp|A8AQJ9|RL18_CITK8	sp|A8AQJ9|RL18_CITK8 Large ribosomal subunit protein uL18 OS=Citrobacter koseri (strain ATCC BAA-895 / CDC 4225-83 / SGSC4696) OX=290338 GN=rplR PE=3 SV=1	2.16e-72	214
WP_000613954.1	sp|Q6CZY0|RL14_PECAS	sp|Q6CZY0|RL14_PECAS Large ribosomal subunit protein uL14 OS=Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672) OX=218491 GN=rplN PE=3 SV=1	1.22e-83	243
WP_000617546.1	sp|Q57J34|RL23_SALCH	sp|Q57J34|RL23_SALCH Large ribosomal subunit protein uL23 OS=Salmonella choleraesuis (strain SC-B67) OX=321314 GN=rplW PE=3 SV=1	2.09e-62	187
WP_000868187.1	sp|A7MPF5|RL361_CROS8	sp|A7MPF5|RL361_CROS8 Large ribosomal subunit protein bL36A OS=Cronobacter sakazakii (strain ATCC BAA-894) OX=290339 GN=rpmJ1 PE=3 SV=1	2.63e-20	76.6
WP_001096202.1	sp|A9MN60|RL5_SALAR	sp|A9MN60|RL5_SALAR Large ribosomal subunit protein uL5 OS=Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980) OX=41514 GN=rplE PE=3 SV=1	6.94e-126	354
WP_001138115.1	sp|A7MPI3|RS19_CROS8	sp|A7MPI3|RS19_CROS8 Small ribosomal subunit protein uS19 OS=Cronobacter sakazakii (strain ATCC BAA-894) OX=290339 GN=rpsS PE=3 SV=1	4.07e-63	188
WP_001140434.1	sp|A8AQJ6|RL30_CITK8	sp|A8AQJ6|RL30_CITK8 Large ribosomal subunit protein uL30 OS=Citrobacter koseri (strain ATCC BAA-895 / CDC 4225-83 / SGSC4696) OX=290338 GN=rpmD PE=3 SV=1	2.78e-35	115
WP_001181005.1	sp|A3N357|RS10_ACTP2	sp|A3N357|RS10_ACTP2 Small ribosomal subunit protein uS10 OS=Actinobacillus pleuropneumoniae serotype 5b (strain L20) OX=416269 GN=rpsJ PE=3 SV=1	9.79e-67	198
WP_001311244.1	sp|P62524|LPID_ECO57	sp|P62524|LPID_ECO57 ilv operon leader peptide OS=Escherichia coli O157:H7 OX=83334 GN=ilvL PE=4 SV=1	2.27e-12	56.2
WP_002919667.1	sp|B5XNA6|RS14_KLEV3	sp|B5XNA6|RS14_KLEV3 Small ribosomal subunit protein uS14 OS=Klebsiella variicola (strain 342) OX=507522 GN=rpsN PE=3 SV=1	5.95e-67	199
WP_002919754.1	sp|A6TEW4|RL29_KLEP7	sp|A6TEW4|RL29_KLEP7 Large ribosomal subunit protein uL29 OS=Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578) OX=272620 GN=rpmC PE=3 SV=1	2.48e-33	111
WP_002919759.1	sp|A4WFC1|RL16_ENT38	sp|A4WFC1|RL16_ENT38 Large ribosomal subunit protein uL16 OS=Enterobacter sp. (strain 638) OX=399742 GN=rplP PE=3 SV=1	4.58e-92	265
WP_002919773.1	sp|A6TEW7|RL22_KLEP7	sp|A6TEW7|RL22_KLEP7 Large ribosomal subunit protein uL22 OS=Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578) OX=272620 GN=rplV PE=3 SV=1	2.06e-69	206
WP_003031119.1	sp|A4WFC7|RL4_ENT38	sp|A4WFC7|RL4_ENT38 Large ribosomal subunit protein uL4 OS=Enterobacter sp. (strain 638) OX=399742 GN=rplD PE=3 SV=1	2.16e-133	375
WP_004097642.1	sp|B5XYF8|RL1_KLEV3	sp|B5XYF8|RL1_KLEV3 Large ribosomal subunit protein uL1 OS=Klebsiella variicola (strain 342) OX=507522 GN=rplA PE=3 SV=1	1.49e-154	431
WP_004106334.1	sp|P0AGA4|SECY_ECO57	sp|P0AGA4|SECY_ECO57 Protein translocase subunit SecY OS=Escherichia coli O157:H7 OX=83334 GN=secY PE=3 SV=1	3.02e-307	835
WP_004106336.1	sp|A6TEV3|RL15_KLEP7	sp|A6TEV3|RL15_KLEP7 Large ribosomal subunit protein uL15 OS=Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578) OX=272620 GN=rplO PE=3 SV=1	4.26e-85	248
WP_004106339.1	sp|A4WFB1|RS5_ENT38	sp|A4WFB1|RS5_ENT38 Small ribosomal subunit protein uS5 OS=Enterobacter sp. (strain 638) OX=399742 GN=rpsE PE=3 SV=1	2.89e-112	318
WP_004106341.1	sp|B5XNA8|RL6_KLEV3	sp|B5XNA8|RL6_KLEV3 Large ribosomal subunit protein uL6 OS=Klebsiella variicola (strain 342) OX=507522 GN=rplF PE=3 SV=1	9.13e-121	341
WP_004106343.1	sp|B5XNA7|RS8_KLEV3	sp|B5XNA7|RS8_KLEV3 Small ribosomal subunit protein uS8 OS=Klebsiella variicola (strain 342) OX=507522 GN=rpsH PE=3 SV=1	1.51e-85	248
WP_004106345.1	sp|A7MPH5|RL24_CROS8	sp|A7MPH5|RL24_CROS8 Large ribosomal subunit protein uL24 OS=Cronobacter sakazakii (strain ATCC BAA-894) OX=290339 GN=rplX PE=3 SV=1	1.05e-66	198
WP_004106347.1	sp|A7MPH2|RS17_CROS8	sp|A7MPH2|RS17_CROS8 Small ribosomal subunit protein uS17 OS=Cronobacter sakazakii (strain ATCC BAA-894) OX=290339 GN=rpsQ PE=3 SV=1	8.03e-55	167
WP_004106350.1	sp|B2VK58|RS3_ERWT9	sp|B2VK58|RS3_ERWT9 Small ribosomal subunit protein uS3 OS=Erwinia tasmaniensis (strain DSM 17950 / CFBP 7177 / CIP 109463 / NCPPB 4357 / Et1/99) OX=465817 GN=rpsC PE=3 SV=1	7.48e-163	452
WP_004106354.1	sp|A6TEX2|RL3_KLEP7	sp|A6TEX2|RL3_KLEP7 Large ribosomal subunit protein uL3 OS=Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578) OX=272620 GN=rplC PE=3 SV=1	8.83e-146	407
WP_004106362.1	sp|O68927|HOPD_SALTY	sp|O68927|HOPD_SALTY Leader peptidase HopD OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=hopD PE=3 SV=1	9.31e-51	162
WP_004109725.1	sp|A6TGP0|RPOB_KLEP7	sp|A6TGP0|RPOB_KLEP7 DNA-directed RNA polymerase subunit beta OS=Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578) OX=272620 GN=rpoB PE=1 SV=2	0.0	2593
WP_004109728.1	sp|A4W5A6|RL7_ENT38	sp|A4W5A6|RL7_ENT38 Large ribosomal subunit protein bL12 OS=Enterobacter sp. (strain 638) OX=399742 GN=rplL PE=3 SV=1	2.87e-61	186
WP_004109731.1	sp|A8AKU1|RL10_CITK8	sp|A8AKU1|RL10_CITK8 Large ribosomal subunit protein uL10 OS=Citrobacter koseri (strain ATCC BAA-895 / CDC 4225-83 / SGSC4696) OX=290338 GN=rplJ PE=3 SV=1	1.54e-104	299
WP_004222578.1	sp|A6T4E1|LPT_KLEP7	sp|A6T4E1|LPT_KLEP7 thr operon leader peptide OS=Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578) OX=272620 GN=thrL PE=3 SV=1	4.94e-08	44.7
WP_004871831.1	sp|A4WGH3|YIDD_ENT38	sp|A4WGH3|YIDD_ENT38 Putative membrane protein insertion efficiency factor OS=Enterobacter sp. (strain 638) OX=399742 GN=Ent638_4150 PE=3 SV=1	6.77e-61	182
WP_010434197.1	sp|P64525|CBTA_ECOL6	sp|P64525|CBTA_ECOL6 Toxin CbtA OS=Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310 GN=cbtA PE=3 SV=1	1.43e-46	149
WP_014229869.1	sp|C1P605|AZUC_ECOLI	sp|C1P605|AZUC_ECOLI Uncharacterized protein AzuC OS=Escherichia coli (strain K12) OX=83333 GN=azuC PE=1 SV=1	2.45e-12	55.8
WP_016809591.1	sp|C1P620|YSHB_ECOLI	sp|C1P620|YSHB_ECOLI Uncharacterized protein YshB OS=Escherichia coli (strain K12) OX=83333 GN=yshB PE=1 SV=1	1.43e-12	57.0
WP_024274583.1	sp|P76364|CBEA_ECOLI	sp|P76364|CBEA_ECOLI Cytoskeleton bundling-enhancing antitoxin CbeA OS=Escherichia coli (strain K12) OX=83333 GN=cbeA PE=1 SV=1	2.00e-49	156
WP_041146201.1	sp|B5XQ45|MGRB_KLEV3	sp|B5XQ45|MGRB_KLEV3 PhoP/PhoQ regulator MgrB OS=Klebsiella variicola (strain 342) OX=507522 GN=mgrB PE=3 SV=1	1.12e-29	100
WP_049250631.1	sp|P36937|KDPF_ECOLI	sp|P36937|KDPF_ECOLI Potassium-transporting ATPase KdpF subunit OS=Escherichia coli (strain K12) OX=83333 GN=kdpF PE=1 SV=1	7.00e-06	39.7
WP_064344011.1	sp|Q7N7B0|AROL_PHOLL	sp|Q7N7B0|AROL_PHOLL Shikimate kinase 2 OS=Photorhabdus laumondii subsp. laumondii (strain DSM 15139 / CIP 105565 / TT01) OX=243265 GN=aroL PE=3 SV=1	1.14e-10	60.8
WP_064398226.1	sp|P59217|TERL_BPSF5	sp|P59217|TERL_BPSF5 Putative terminase large subunit OS=Shigella phage SfV OX=55884 GN=2 PE=3 SV=1	3.09e-103	326
WP_071530297.1	sp|Q05599|COBU_SALTY	sp|Q05599|COBU_SALTY Bifunctional adenosylcobalamin biosynthesis protein CobU OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=cobU PE=1 SV=2	2.24e-13	64.3
WP_072060470.1	sp|P56551|ECNA_CITFR	sp|P56551|ECNA_CITFR Entericidin A OS=Citrobacter freundii OX=546 GN=ecnA PE=3 SV=1	1.87e-11	54.7
WP_077777854.1	sp|C1P610|YPDK_ECOLI	sp|C1P610|YPDK_ECOLI Uncharacterized membrane protein YpdK OS=Escherichia coli (strain K12) OX=83333 GN=ypdK PE=1 SV=1	7.39e-08	44.3
WP_085903200.1	sp|C1P618|YRBN_ECOLI	sp|C1P618|YRBN_ECOLI Uncharacterized protein YrbN OS=Escherichia coli (strain K12) OX=83333 GN=yrbN PE=1 SV=1	2.21e-10	50.8
WP_100181659.1	sp|A5A621|YPFM_ECOLI	sp|A5A621|YPFM_ECOLI Uncharacterized protein YpfM OS=Escherichia coli (strain K12) OX=83333 GN=ypfM PE=1 SV=1	5.80e-06	39.3
WP_100214958.1	sp|P0A1W1|LPPY_SALTI	sp|P0A1W1|LPPY_SALTI pyr operon leader peptide OS=Salmonella typhi OX=90370 GN=pyrL PE=4 SV=1	1.17e-08	47.0
WP_289154442.1	sp|P75980|BEEE_ECOLI	sp|P75980|BEEE_ECOLI Protein BeeE OS=Escherichia coli (strain K12) OX=83333 GN=beeE PE=3 SV=1	2.54e-75	226
WP_418278710.1	sp|P0DUW2|YNHH_ECOLI	sp|P0DUW2|YNHH_ECOLI Protein YnhH OS=Escherichia coli (strain K12) OX=83333 GN=ynhH PE=1 SV=1	7.51e-11	54.7
WP_000301869.1	sp|B5F8E9|RL2_SALA4	sp|B5F8E9|RL2_SALA4 Large ribosomal subunit protein uL2 OS=Salmonella agona (strain SL483) OX=454166 GN=rplB PE=3 SV=1	9.19e-198	543
WP_000358960.1	sp|A8AQJ9|RL18_CITK8	sp|A8AQJ9|RL18_CITK8 Large ribosomal subunit protein uL18 OS=Citrobacter koseri (strain ATCC BAA-895 / CDC 4225-83 / SGSC4696) OX=290338 GN=rplR PE=3 SV=1	2.16e-72	214
WP_000613954.1	sp|Q6CZY0|RL14_PECAS	sp|Q6CZY0|RL14_PECAS Large ribosomal subunit protein uL14 OS=Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672) OX=218491 GN=rplN PE=3 SV=1	1.22e-83	243
WP_000617546.1	sp|Q57J34|RL23_SALCH	sp|Q57J34|RL23_SALCH Large ribosomal subunit protein uL23 OS=Salmonella choleraesuis (strain SC-B67) OX=321314 GN=rplW PE=3 SV=1	2.09e-62	187
WP_000868187.1	sp|A7MPF5|RL361_CROS8	sp|A7MPF5|RL361_CROS8 Large ribosomal subunit protein bL36A OS=Cronobacter sakazakii (strain ATCC BAA-894) OX=290339 GN=rpmJ1 PE=3 SV=1	2.63e-20	76.6
WP_001096202.1	sp|A9MN60|RL5_SALAR	sp|A9MN60|RL5_SALAR Large ribosomal subunit protein uL5 OS=Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980) OX=41514 GN=rplE PE=3 SV=1	6.94e-126	354
WP_001138115.1	sp|A7MPI3|RS19_CROS8	sp|A7MPI3|RS19_CROS8 Small ribosomal subunit protein uS19 OS=Cronobacter sakazakii (strain ATCC BAA-894) OX=290339 GN=rpsS PE=3 SV=1	4.07e-63	188
WP_001140434.1	sp|A8AQJ6|RL30_CITK8	sp|A8AQJ6|RL30_CITK8 Large ribosomal subunit protein uL30 OS=Citrobacter koseri (strain ATCC BAA-895 / CDC 4225-83 / SGSC4696) OX=290338 GN=rpmD PE=3 SV=1	2.78e-35	115
WP_001181005.1	sp|A3N357|RS10_ACTP2	sp|A3N357|RS10_ACTP2 Small ribosomal subunit protein uS10 OS=Actinobacillus pleuropneumoniae serotype 5b (strain L20) OX=416269 GN=rpsJ PE=3 SV=1	9.79e-67	198
WP_001311244.1	sp|P62524|LPID_ECO57	sp|P62524|LPID_ECO57 ilv operon leader peptide OS=Escherichia coli O157:H7 OX=83334 GN=ilvL PE=4 SV=1	2.27e-12	56.2
WP_002919667.1	sp|B5XNA6|RS14_KLEV3	sp|B5XNA6|RS14_KLEV3 Small ribosomal subunit protein uS14 OS=Klebsiella variicola (strain 342) OX=507522 GN=rpsN PE=3 SV=1	5.95e-67	199
WP_002919754.1	sp|A6TEW4|RL29_KLEP7	sp|A6TEW4|RL29_KLEP7 Large ribosomal subunit protein uL29 OS=Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578) OX=272620 GN=rpmC PE=3 SV=1	2.48e-33	111
WP_002919759.1	sp|A4WFC1|RL16_ENT38	sp|A4WFC1|RL16_ENT38 Large ribosomal subunit protein uL16 OS=Enterobacter sp. (strain 638) OX=399742 GN=rplP PE=3 SV=1	4.58e-92	265
WP_002919773.1	sp|A6TEW7|RL22_KLEP7	sp|A6TEW7|RL22_KLEP7 Large ribosomal subunit protein uL22 OS=Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578) OX=272620 GN=rplV PE=3 SV=1	2.06e-69	206
WP_003031119.1	sp|A4WFC7|RL4_ENT38	sp|A4WFC7|RL4_ENT38 Large ribosomal subunit protein uL4 OS=Enterobacter sp. (strain 638) OX=399742 GN=rplD PE=3 SV=1	2.16e-133	375
WP_004097642.1	sp|B5XYF8|RL1_KLEV3	sp|B5XYF8|RL1_KLEV3 Large ribosomal subunit protein uL1 OS=Klebsiella variicola (strain 342) OX=507522 GN=rplA PE=3 SV=1	1.49e-154	431
WP_004106334.1	sp|P0AGA4|SECY_ECO57	sp|P0AGA4|SECY_ECO57 Protein translocase subunit SecY OS=Escherichia coli O157:H7 OX=83334 GN=secY PE=3 SV=1	3.02e-307	835
WP_004106336.1	sp|A6TEV3|RL15_KLEP7	sp|A6TEV3|RL15_KLEP7 Large ribosomal subunit protein uL15 OS=Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578) OX=272620 GN=rplO PE=3 SV=1	4.26e-85	248
WP_004106339.1	sp|A4WFB1|RS5_ENT38	sp|A4WFB1|RS5_ENT38 Small ribosomal subunit protein uS5 OS=Enterobacter sp. (strain 638) OX=399742 GN=rpsE PE=3 SV=1	2.89e-112	318
WP_004106341.1	sp|B5XNA8|RL6_KLEV3	sp|B5XNA8|RL6_KLEV3 Large ribosomal subunit protein uL6 OS=Klebsiella variicola (strain 342) OX=507522 GN=rplF PE=3 SV=1	9.13e-121	341
WP_004106343.1	sp|B5XNA7|RS8_KLEV3	sp|B5XNA7|RS8_KLEV3 Small ribosomal subunit protein uS8 OS=Klebsiella variicola (strain 342) OX=507522 GN=rpsH PE=3 SV=1	1.51e-85	248
WP_004106345.1	sp|A7MPH5|RL24_CROS8	sp|A7MPH5|RL24_CROS8 Large ribosomal subunit protein uL24 OS=Cronobacter sakazakii (strain ATCC BAA-894) OX=290339 GN=rplX PE=3 SV=1	1.05e-66	198
WP_004106347.1	sp|A7MPH2|RS17_CROS8	sp|A7MPH2|RS17_CROS8 Small ribosomal subunit protein uS17 OS=Cronobacter sakazakii (strain ATCC BAA-894) OX=290339 GN=rpsQ PE=3 SV=1	8.03e-55	167
WP_004106350.1	sp|B2VK58|RS3_ERWT9	sp|B2VK58|RS3_ERWT9 Small ribosomal subunit protein uS3 OS=Erwinia tasmaniensis (strain DSM 17950 / CFBP 7177 / CIP 109463 / NCPPB 4357 / Et1/99) OX=465817 GN=rpsC PE=3 SV=1	7.48e-163	452
WP_004106354.1	sp|A6TEX2|RL3_KLEP7	sp|A6TEX2|RL3_KLEP7 Large ribosomal subunit protein uL3 OS=Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578) OX=272620 GN=rplC PE=3 SV=1	8.83e-146	407
WP_004109725.1	sp|A6TGP0|RPOB_KLEP7	sp|A6TGP0|RPOB_KLEP7 DNA-directed RNA polymerase subunit beta OS=Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578) OX=272620 GN=rpoB PE=1 SV=2	0.0	2593
WP_004109728.1	sp|A4W5A6|RL7_ENT38	sp|A4W5A6|RL7_ENT38 Large ribosomal subunit protein bL12 OS=Enterobacter sp. (strain 638) OX=399742 GN=rplL PE=3 SV=1	2.87e-61	186
WP_004109731.1	sp|A8AKU1|RL10_CITK8	sp|A8AKU1|RL10_CITK8 Large ribosomal subunit protein uL10 OS=Citrobacter koseri (strain ATCC BAA-895 / CDC 4225-83 / SGSC4696) OX=290338 GN=rplJ PE=3 SV=1	1.54e-104	299
WP_004115953.1	sp|O68927|HOPD_SALTY	sp|O68927|HOPD_SALTY Leader peptidase HopD OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=hopD PE=3 SV=1	9.31e-51	162
WP_004222578.1	sp|A6T4E1|LPT_KLEP7	sp|A6T4E1|LPT_KLEP7 thr operon leader peptide OS=Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578) OX=272620 GN=thrL PE=3 SV=1	4.94e-08	44.7
WP_004871831.1	sp|A4WGH3|YIDD_ENT38	sp|A4WGH3|YIDD_ENT38 Putative membrane protein insertion efficiency factor OS=Enterobacter sp. (strain 638) OX=399742 GN=Ent638_4150 PE=3 SV=1	6.77e-61	182
WP_014229869.1	sp|C1P605|AZUC_ECOLI	sp|C1P605|AZUC_ECOLI Uncharacterized protein AzuC OS=Escherichia coli (strain K12) OX=83333 GN=azuC PE=1 SV=1	2.45e-12	55.8
WP_016809373.1	sp|P56551|ECNA_CITFR	sp|P56551|ECNA_CITFR Entericidin A OS=Citrobacter freundii OX=546 GN=ecnA PE=3 SV=1	2.66e-11	54.3
WP_016809591.1	sp|C1P620|YSHB_ECOLI	sp|C1P620|YSHB_ECOLI Uncharacterized protein YshB OS=Escherichia coli (strain K12) OX=83333 GN=yshB PE=1 SV=1	1.43e-12	57.0
WP_017145566.1	sp|P59217|TERL_BPSF5	sp|P59217|TERL_BPSF5 Putative terminase large subunit OS=Shigella phage SfV OX=55884 GN=2 PE=3 SV=1	2.18e-69	237
WP_017145567.1	sp|P49859|PORTL_BPHK7	sp|P49859|PORTL_BPHK7 Portal protein OS=Enterobacteria phage HK97 OX=2681617 GN=3 PE=1 SV=1	1.67e-58	200
WP_023321789.1	sp|Q7N7B0|AROL_PHOLL	sp|Q7N7B0|AROL_PHOLL Shikimate kinase 2 OS=Photorhabdus laumondii subsp. laumondii (strain DSM 15139 / CIP 105565 / TT01) OX=243265 GN=aroL PE=3 SV=1	2.77e-09	57.4
WP_041146201.1	sp|B5XQ45|MGRB_KLEV3	sp|B5XQ45|MGRB_KLEV3 PhoP/PhoQ regulator MgrB OS=Klebsiella variicola (strain 342) OX=507522 GN=mgrB PE=3 SV=1	1.12e-29	100
WP_071530297.1	sp|Q05599|COBU_SALTY	sp|Q05599|COBU_SALTY Bifunctional adenosylcobalamin biosynthesis protein CobU OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=cobU PE=1 SV=2	2.24e-13	64.3
WP_077260121.1	sp|P0A1W1|LPPY_SALTI	sp|P0A1W1|LPPY_SALTI pyr operon leader peptide OS=Salmonella typhi OX=90370 GN=pyrL PE=4 SV=1	3.35e-08	45.8
WP_077777854.1	sp|C1P610|YPDK_ECOLI	sp|C1P610|YPDK_ECOLI Uncharacterized membrane protein YpdK OS=Escherichia coli (strain K12) OX=83333 GN=ypdK PE=1 SV=1	7.39e-08	44.3
WP_085903200.1	sp|C1P618|YRBN_ECOLI	sp|C1P618|YRBN_ECOLI Uncharacterized protein YrbN OS=Escherichia coli (strain K12) OX=83333 GN=yrbN PE=1 SV=1	2.21e-10	50.8
WP_100181659.1	sp|A5A621|YPFM_ECOLI	sp|A5A621|YPFM_ECOLI Uncharacterized protein YpfM OS=Escherichia coli (strain K12) OX=83333 GN=ypfM PE=1 SV=1	5.80e-06	39.3
WP_418278119.1	sp|P0DUW2|YNHH_ECOLI	sp|P0DUW2|YNHH_ECOLI Protein YnhH OS=Escherichia coli (strain K12) OX=83333 GN=ynhH PE=1 SV=1	8.55e-13	61.6
WP_000301869.1	sp|B5F8E9|RL2_SALA4	sp|B5F8E9|RL2_SALA4 Large ribosomal subunit protein uL2 OS=Salmonella agona (strain SL483) OX=454166 GN=rplB PE=3 SV=1	9.19e-198	543
WP_000358960.1	sp|A8AQJ9|RL18_CITK8	sp|A8AQJ9|RL18_CITK8 Large ribosomal subunit protein uL18 OS=Citrobacter koseri (strain ATCC BAA-895 / CDC 4225-83 / SGSC4696) OX=290338 GN=rplR PE=3 SV=1	2.16e-72	214
WP_000613954.1	sp|Q6CZY0|RL14_PECAS	sp|Q6CZY0|RL14_PECAS Large ribosomal subunit protein uL14 OS=Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672) OX=218491 GN=rplN PE=3 SV=1	1.22e-83	243
WP_000617546.1	sp|Q57J34|RL23_SALCH	sp|Q57J34|RL23_SALCH Large ribosomal subunit protein uL23 OS=Salmonella choleraesuis (strain SC-B67) OX=321314 GN=rplW PE=3 SV=1	2.09e-62	187
WP_000868187.1	sp|A7MPF5|RL361_CROS8	sp|A7MPF5|RL361_CROS8 Large ribosomal subunit protein bL36A OS=Cronobacter sakazakii (strain ATCC BAA-894) OX=290339 GN=rpmJ1 PE=3 SV=1	2.63e-20	76.6
WP_001096202.1	sp|A9MN60|RL5_SALAR	sp|A9MN60|RL5_SALAR Large ribosomal subunit protein uL5 OS=Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980) OX=41514 GN=rplE PE=3 SV=1	6.94e-126	354
WP_001138115.1	sp|A7MPI3|RS19_CROS8	sp|A7MPI3|RS19_CROS8 Small ribosomal subunit protein uS19 OS=Cronobacter sakazakii (strain ATCC BAA-894) OX=290339 GN=rpsS PE=3 SV=1	4.07e-63	188
WP_001140434.1	sp|A8AQJ6|RL30_CITK8	sp|A8AQJ6|RL30_CITK8 Large ribosomal subunit protein uL30 OS=Citrobacter koseri (strain ATCC BAA-895 / CDC 4225-83 / SGSC4696) OX=290338 GN=rpmD PE=3 SV=1	2.78e-35	115
WP_001181005.1	sp|A3N357|RS10_ACTP2	sp|A3N357|RS10_ACTP2 Small ribosomal subunit protein uS10 OS=Actinobacillus pleuropneumoniae serotype 5b (strain L20) OX=416269 GN=rpsJ PE=3 SV=1	9.79e-67	198
WP_001311244.1	sp|P62524|LPID_ECO57	sp|P62524|LPID_ECO57 ilv operon leader peptide OS=Escherichia coli O157:H7 OX=83334 GN=ilvL PE=4 SV=1	2.27e-12	56.2
